"class","timestamp","bounding_box_coordinate_1","bounding_box_coordinate_2","bounding_box_coordinate_3","bounding_box_coordinate_4","confidence"
bird,"1835",172.6,883.65,277.84,980.07,0.33
bird,"1835",81.11,706.63,192.6,812.31,0.32
bird,"1835",1359.13,444.43,1443.09,500.44,0.32
bird,"1835",701.07,713.71,773.49,785.16,0.31
bird,"1835",373.46,720.74,487.54,801.63,0.26
bird,"1835",467.05,912.74,531.45,985.01,0.25
bird,"1877",1747.04,888.59,1835.56,979.9,0.6
bird,"1877",95.18,695.07,192.69,813.08,0.58
bird,"1877",22.41,619.4,132.66,702.31,0.56
bird,"1877",798.22,679.96,863.44,764.58,0.53
bird,"1877",1004.36,901.77,1158.32,1003.79,0.49
bird,"1877",436.71,829.37,532.0,897.34,0.48
bird,"1877",794.06,890.92,871.19,975.16,0.48
bird,"1877",339.61,882.59,438.21,959.2,0.46
bird,"1877",1851.61,748.45,1907.47,815.5,0.46
bird,"1877",1844.1,953.52,1919.82,1026.44,0.46
bird,"1877",1371.47,755.57,1450.9,833.92,0.45
bird,"1877",900.17,741.02,984.91,866.62,0.43
bird,"1877",1553.17,751.38,1611.54,840.04,0.43
bird,"1877",1373.24,612.96,1444.35,679.37,0.43
bird,"1877",1710.26,689.93,1768.18,772.23,0.4
bird,"1877",170.16,882.69,278.49,983.56,0.39
bird,"1877",333.71,616.75,448.03,720.99,0.37
bird,"1877",1155.89,826.39,1315.99,925.89,0.35
bird,"1877",1137.07,538.81,1229.88,594.41,0.32
bird,"1877",462.6,912.74,526.64,991.37,0.28
bird,"1877",127.1,814.43,284.99,896.45,0.27
bird,"1877",701.36,707.72,766.92,784.45,0.27
bird,"1877",518.66,690.53,606.53,782.21,0.27
bird,"1919",1758.58,888.53,1836.18,981.52,0.58
bird,"1919",796.42,679.52,863.97,762.89,0.54
bird,"1919",1373.87,753.44,1449.27,834.22,0.53
bird,"1919",11.94,622.09,126.38,703.61,0.53
bird,"1919",436.88,830.87,527.93,900.89,0.5
bird,"1919",1550.13,740.42,1613.43,837.2,0.5
bird,"1919",897.23,744.26,970.59,874.28,0.48
bird,"1919",1843.09,953.83,1920.0,1026.38,0.46
bird,"1919",1373.69,610.65,1445.88,679.98,0.46
bird,"1919",1006.65,902.97,1158.7,1000.58,0.44
bird,"1919",1851.34,745.44,1906.97,815.45,0.44
bird,"1919",793.89,893.13,870.53,975.49,0.43
bird,"1919",340.82,882.3,433.23,956.91,0.42
bird,"1919",1707.59,697.5,1777.86,771.3,0.42
bird,"1919",113.78,694.14,193.64,803.26,0.37
bird,"1919",1156.53,832.1,1315.3,926.17,0.36
bird,"1919",170.11,882.32,278.04,982.19,0.36
bird,"1919",332.48,616.99,441.55,716.76,0.33
bird,"1919",1136.32,538.26,1228.21,595.43,0.31
bird,"1919",458.24,914.56,523.73,994.64,0.29
bird,"1919",507.86,692.21,608.17,784.95,0.25
bird,"1960",0.0,618.65,116.1,702.87,0.56
bird,"1960",1763.17,892.3,1836.42,982.66,0.56
bird,"1960",1551.56,744.04,1608.23,837.99,0.54
bird,"1960",1373.69,750.98,1449.55,834.14,0.5
bird,"1960",796.12,678.72,864.61,762.62,0.49
bird,"1960",1843.92,953.25,1920.0,1025.48,0.48
bird,"1960",896.08,743.73,981.04,869.5,0.47
bird,"1960",436.99,830.86,526.86,900.95,0.46
bird,"1960",1008.54,900.17,1157.34,997.52,0.43
bird,"1960",1373.34,609.0,1444.84,680.06,0.42
bird,"1960",342.72,881.3,431.13,955.57,0.42
bird,"1960",794.3,893.2,869.64,975.03,0.41
bird,"1960",1848.78,739.84,1910.16,813.73,0.4
bird,"1960",1368.9,442.65,1440.18,488.18,0.38
bird,"1960",1157.46,827.15,1324.7,924.66,0.35
bird,"1960",167.97,882.6,279.1,981.45,0.34
bird,"1960",1709.81,697.91,1792.72,774.44,0.33
bird,"1960",1135.53,537.91,1228.01,595.17,0.32
bird,"1960",106.7,695.89,192.01,808.48,0.31
bird,"1960",455.33,914.51,519.86,995.52,0.29
bird,"1960",326.99,618.8,429.68,714.52,0.28
bird,"1960",1820.07,665.77,1889.02,739.34,0.27
bird,"2002",1766.36,891.8,1837.26,982.7,0.6
bird,"2002",1005.83,899.62,1155.2,1006.04,0.57
bird,"2002",796.37,678.08,863.92,763.3,0.55
bird,"2002",1843.21,952.96,1920.0,1025.68,0.54
bird,"2002",112.04,693.4,193.0,803.84,0.54
bird,"2002",0.0,622.21,103.17,704.2,0.54
bird,"2002",896.68,749.84,981.67,869.28,0.52
bird,"2002",344.46,879.0,425.75,954.81,0.52
bird,"2002",1851.66,745.93,1905.52,815.43,0.51
bird,"2002",794.65,892.34,869.87,975.78,0.5
bird,"2002",437.03,830.32,523.75,897.88,0.5
bird,"2002",1373.8,751.25,1448.1,833.29,0.48
bird,"2002",1157.36,823.46,1340.3,924.08,0.43
bird,"2002",1368.11,610.47,1443.95,681.03,0.41
bird,"2002",1373.58,443.15,1439.64,489.67,0.41
bird,"2002",437.32,912.64,520.91,997.36,0.4
bird,"2002",1731.0,704.41,1799.74,776.34,0.4
bird,"2002",1552.14,740.43,1607.8,826.76,0.38
bird,"2002",169.07,883.14,283.04,981.66,0.38
bird,"2002",1132.56,538.59,1226.64,597.94,0.38
bird,"2002",130.16,816.58,282.59,896.58,0.35
bird,"2002",321.99,621.6,425.03,713.32,0.3
bird,"2002",1505.12,704.98,1604.27,815.12,0.3
bird,"2002",1819.87,666.83,1888.24,738.98,0.28
bird,"2002",692.29,846.25,834.94,928.55,0.26
bird,"2044",1768.97,893.25,1838.13,981.6,0.64
bird,"2044",1740.52,708.19,1809.48,784.27,0.59
bird,"2044",1006.79,900.84,1157.67,1004.68,0.57
bird,"2044",1849.57,953.67,1920.0,1025.32,0.54
bird,"2044",1849.13,749.8,1904.78,815.27,0.54
bird,"2044",433.28,913.61,528.97,998.23,0.53
bird,"2044",896.98,750.06,977.46,868.81,0.51
bird,"2044",794.42,678.43,861.77,763.35,0.5
bird,"2044",345.81,878.6,421.95,955.09,0.49
bird,"2044",103.93,695.45,189.78,809.89,0.48
bird,"2044",795.16,891.24,868.96,974.34,0.47
bird,"2044",1375.12,751.95,1446.73,832.7,0.47
bird,"2044",1549.54,745.13,1608.23,829.02,0.47
bird,"2044",436.06,830.23,524.03,897.79,0.46
bird,"2044",1158.19,823.01,1340.97,923.62,0.43
bird,"2044",0.0,622.7,93.53,701.54,0.42
bird,"2044",1361.14,612.72,1442.77,680.8,0.4
bird,"2044",169.72,883.32,282.31,980.76,0.34
bird,"2044",1131.68,537.65,1227.98,593.0,0.33
bird,"2044",1651.77,669.28,1735.99,741.44,0.3
bird,"2044",318.56,623.4,420.61,715.28,0.29
bird,"2044",127.75,818.15,273.72,896.44,0.29
bird,"2044",503.52,698.38,596.79,785.4,0.28
bird,"2044",1825.35,666.43,1887.4,741.39,0.28
bird,"2044",1026.57,733.18,1137.75,813.09,0.26
bird,"2085",1769.67,892.71,1839.65,982.57,0.62
bird,"2085",432.96,916.85,543.02,999.65,0.61
bird,"2085",1006.34,900.36,1159.28,1005.32,0.58
bird,"2085",346.01,872.98,418.19,954.58,0.54
bird,"2085",1852.43,954.13,1920.0,1026.8,0.53
bird,"2085",1847.55,746.39,1905.7,817.18,0.5
bird,"2085",436.47,830.94,524.78,897.78,0.49
bird,"2085",794.38,890.61,872.21,969.7,0.49
bird,"2085",793.62,676.41,859.64,763.4,0.49
bird,"2085",896.65,746.21,993.16,869.46,0.45
bird,"2085",1749.05,714.82,1826.25,782.34,0.45
bird,"2085",1551.38,740.81,1609.09,826.92,0.44
bird,"2085",1375.12,751.5,1447.36,832.94,0.43
bird,"2085",105.55,699.88,189.48,804.41,0.42
bird,"2085",1158.54,825.03,1335.64,923.87,0.4
bird,"2085",169.51,883.74,279.4,979.3,0.38
bird,"2085",1362.02,617.82,1442.56,680.38,0.35
bird,"2085",315.14,623.52,405.97,717.04,0.31
bird,"2085",1652.07,673.28,1729.05,741.15,0.3
bird,"2085",125.66,817.32,274.92,895.87,0.29
bird,"2085",1723.9,1039.2,1838.4,1080.0,0.28
bird,"2085",693.89,850.1,795.03,931.48,0.26
bird,"209",354.13,735.5,493.22,810.16,0.68
bird,"209",756.84,842.43,826.26,923.36,0.6
bird,"209",63.5,813.66,194.98,885.04,0.6
bird,"209",476.16,859.85,588.09,962.3,0.58
bird,"209",1009.33,900.55,1156.41,1003.83,0.57
bird,"209",375.44,874.8,454.32,959.07,0.57
bird,"209",255.86,871.27,346.76,951.18,0.56
bird,"209",851.58,879.26,950.21,961.35,0.55
bird,"209",683.57,795.96,765.78,875.88,0.54
bird,"209",68.25,711.15,149.74,778.36,0.54
bird,"209",1805.93,945.1,1912.62,1052.93,0.53
bird,"209",789.1,673.22,914.24,790.95,0.52
bird,"209",0.0,746.69,71.22,834.13,0.5
bird,"209",1793.59,716.98,1918.79,812.8,0.48
bird,"209",513.59,708.89,595.36,779.11,0.47
bird,"209",1483.16,828.54,1595.62,897.89,0.46
bird,"209",1473.76,740.97,1578.19,813.29,0.44
bird,"209",569.81,805.46,634.43,875.88,0.42
bird,"209",977.02,815.98,1043.83,892.24,0.39
bird,"209",261.29,589.94,326.33,660.55,0.39
bird,"209",179.73,826.72,290.8,903.55,0.38
bird,"209",337.06,635.89,422.37,704.25,0.37
bird,"209",1701.68,881.08,1776.86,961.73,0.36
bird,"209",451.27,834.1,546.05,898.12,0.35
bird,"209",1643.68,1023.83,1805.52,1080.0,0.33
bird,"209",649.27,724.26,766.32,791.57,0.33
bird,"209",1181.57,824.4,1349.68,923.69,0.32
bird,"209",1086.46,845.86,1163.38,928.95,0.3
bird,"209",511.67,586.69,594.2,653.84,0.29
bird,"209",1653.81,716.7,1732.44,783.78,0.27
bird,"2127",429.74,917.5,557.77,1001.74,0.67
bird,"2127",346.03,872.64,416.06,952.68,0.6
bird,"2127",1006.56,901.98,1157.84,1005.59,0.59
bird,"2127",1771.03,892.72,1837.82,978.11,0.56
bird,"2127",436.17,831.19,524.52,898.62,0.54
bird,"2127",170.0,889.29,275.35,976.55,0.51
bird,"2127",896.47,746.57,980.11,870.14,0.5
bird,"2127",792.1,671.08,860.23,763.88,0.49
bird,"2127",104.48,702.06,186.44,806.85,0.47
bird,"2127",793.38,893.96,866.88,969.53,0.47
bird,"2127",1851.87,955.25,1919.7,1025.97,0.46
bird,"2127",1845.31,748.35,1905.18,815.62,0.45
bird,"2127",1376.58,758.0,1445.48,832.37,0.41
bird,"2127",1543.59,734.76,1609.38,823.83,0.4
bird,"2127",1757.82,721.44,1826.1,778.05,0.37
bird,"2127",1158.31,824.68,1335.62,923.57,0.37
bird,"2127",307.92,624.2,395.34,713.01,0.33
bird,"2127",1650.83,669.09,1728.89,742.25,0.33
bird,"2127",1362.42,616.58,1442.37,680.29,0.33
bird,"2127",1726.8,1038.22,1840.11,1080.0,0.32
bird,"2127",114.04,818.44,258.41,896.33,0.31
bird,"2127",692.81,849.29,789.5,929.48,0.26
bird,"2169",424.38,916.32,566.13,1003.04,0.71
bird,"2169",1773.14,892.54,1841.85,974.64,0.59
bird,"2169",1006.85,897.42,1158.9,1005.94,0.58
bird,"2169",1535.31,737.77,1607.57,824.86,0.5
bird,"2169",169.85,888.17,276.75,976.84,0.5
bird,"2169",436.94,830.87,525.0,899.23,0.5
bird,"2169",101.24,697.07,188.08,809.83,0.49
bird,"2169",348.02,872.79,414.93,949.67,0.49
bird,"2169",895.74,746.52,983.34,869.02,0.48
bird,"2169",793.34,894.3,862.86,970.51,0.47
bird,"2169",1844.52,751.12,1905.49,813.44,0.44
bird,"2169",1852.13,954.98,1920.0,1025.04,0.44
bird,"2169",791.35,671.0,860.19,763.65,0.44
bird,"2169",1761.42,721.17,1835.8,778.67,0.44
bird,"2169",1377.42,757.36,1447.36,831.73,0.43
bird,"2169",1161.34,827.99,1324.8,924.71,0.35
bird,"2169",677.56,851.43,791.13,930.3,0.34
bird,"2169",1727.06,1036.18,1837.9,1080.0,0.32
bird,"2169",1362.89,617.98,1441.74,679.7,0.3
bird,"2169",1653.13,667.98,1725.6,742.12,0.29
bird,"2169",1827.89,664.48,1901.08,740.22,0.29
bird,"2169",0.0,648.56,67.5,703.61,0.28
bird,"2169",1374.76,442.71,1444.11,487.78,0.28
bird,"2169",1076.61,832.18,1166.99,904.11,0.26
bird,"2211",413.54,916.41,564.37,1002.62,0.68
bird,"2211",1774.86,893.8,1842.99,978.84,0.59
bird,"2211",1009.73,900.94,1159.61,1004.6,0.59
bird,"2211",793.42,893.72,862.94,972.1,0.52
bird,"2211",436.99,830.61,525.43,899.62,0.52
bird,"2211",1527.53,742.69,1600.73,824.44,0.51
bird,"2211",171.96,884.07,281.57,976.85,0.49
bird,"2211",894.62,745.99,1009.13,869.8,0.47
bird,"2211",1766.54,705.93,1837.08,781.77,0.46
bird,"2211",347.95,875.56,413.78,949.32,0.44
bird,"2211",789.78,671.46,861.44,764.02,0.43
bird,"2211",101.66,698.57,184.3,810.7,0.43
bird,"2211",1854.79,953.72,1920.0,1024.71,0.42
bird,"2211",1377.36,757.87,1449.01,831.69,0.42
bird,"2211",1841.39,750.65,1909.79,819.09,0.42
bird,"2211",1158.59,828.95,1313.48,925.77,0.36
bird,"2211",675.28,852.57,793.6,930.34,0.35
bird,"2211",113.64,815.97,279.55,897.22,0.35
bird,"2211",1652.65,656.42,1724.9,740.98,0.35
bird,"2211",1725.04,1035.56,1832.35,1080.0,0.32
bird,"2211",1374.82,442.6,1452.86,489.32,0.31
bird,"2211",294.81,625.84,379.23,730.49,0.29
bird,"2211",1361.73,617.03,1440.94,680.14,0.27
bird,"2211",1738.52,618.05,1790.76,706.03,0.27
bird,"2252",409.62,916.37,560.15,1004.14,0.73
bird,"2252",1775.51,895.53,1845.71,977.99,0.58
bird,"2252",787.16,672.99,865.75,765.0,0.56
bird,"2252",1005.39,904.18,1156.33,1005.76,0.55
bird,"2252",793.59,895.04,862.23,974.5,0.52
bird,"2252",436.49,831.11,524.94,899.09,0.52
bird,"2252",892.04,745.11,996.42,869.05,0.51
bird,"2252",345.77,874.02,411.17,947.43,0.5
bird,"2252",1773.09,695.88,1836.42,784.62,0.49
bird,"2252",98.88,698.32,182.26,808.44,0.49
bird,"2252",176.91,887.2,281.42,974.0,0.47
bird,"2252",1528.24,743.74,1595.74,819.49,0.45
bird,"2252",1377.41,758.65,1449.66,832.11,0.44
bird,"2252",1856.19,953.52,1920.0,1024.99,0.44
bird,"2252",1841.61,751.2,1908.67,819.14,0.41
bird,"2252",674.01,857.3,794.14,929.9,0.41
bird,"2252",110.93,819.98,265.34,896.37,0.35
bird,"2252",1656.2,656.36,1722.63,737.78,0.34
bird,"2252",358.29,717.52,486.49,787.8,0.3
bird,"2252",1152.41,825.3,1347.26,925.2,0.29
bird,"2252",1379.13,445.97,1461.5,496.03,0.28
bird,"2252",1739.15,620.85,1790.53,706.81,0.27
bird,"2252",291.25,624.34,377.54,726.24,0.26
bird,"2294",408.33,916.13,561.27,1003.82,0.68
bird,"2294",1775.18,896.65,1848.29,978.46,0.58
bird,"2294",889.21,746.74,987.9,870.86,0.57
bird,"2294",786.06,673.95,873.93,762.98,0.56
bird,"2294",1006.69,904.48,1158.92,1003.51,0.52
bird,"2294",100.56,699.17,180.26,804.37,0.47
bird,"2294",437.36,831.73,526.23,898.78,0.46
bird,"2294",794.21,897.49,861.55,976.46,0.45
bird,"2294",1841.76,750.29,1907.46,818.24,0.45
bird,"2294",346.07,872.02,411.09,946.62,0.43
bird,"2294",1856.26,953.48,1920.0,1025.29,0.41
bird,"2294",180.3,883.8,296.96,976.69,0.41
bird,"2294",1378.07,758.97,1450.59,831.59,0.4
bird,"2294",673.28,854.98,819.61,929.65,0.39
bird,"2294",1777.29,699.1,1841.37,785.34,0.33
bird,"2294",1529.56,743.53,1594.45,816.19,0.32
bird,"2294",1156.94,826.21,1306.33,925.85,0.32
bird,"2294",1378.74,446.06,1464.87,497.43,0.29
bird,"2294",358.21,713.14,496.06,786.61,0.29
bird,"2294",110.3,822.68,245.2,897.16,0.29
bird,"2294",1655.77,659.44,1720.37,738.32,0.28
bird,"2294",1069.15,827.47,1164.08,904.15,0.27
bird,"2336",408.64,915.25,559.71,1004.2,0.65
bird,"2336",885.77,751.3,996.92,871.18,0.61
bird,"2336",1774.52,896.35,1849.74,979.73,0.6
bird,"2336",1008.46,903.54,1160.35,1004.4,0.59
bird,"2336",778.77,681.15,874.87,764.3,0.48
bird,"2336",795.7,898.3,861.93,974.93,0.46
bird,"2336",1841.79,748.91,1907.75,818.68,0.46
bird,"2336",1530.4,733.61,1597.86,811.54,0.43
bird,"2336",345.01,872.33,409.73,947.79,0.42
bird,"2336",1378.64,759.77,1449.01,832.92,0.42
bird,"2336",1856.39,953.38,1920.0,1025.0,0.42
bird,"2336",99.71,697.97,179.59,807.99,0.41
bird,"2336",436.64,832.41,524.6,899.09,0.39
bird,"2336",181.07,884.32,296.11,977.15,0.38
bird,"2336",1657.09,658.66,1719.88,736.81,0.36
bird,"2336",1159.88,825.73,1304.57,924.44,0.35
bird,"2336",672.48,854.51,810.3,928.93,0.35
bird,"2336",344.13,710.11,494.18,787.82,0.33
bird,"2336",1070.09,826.94,1167.73,902.84,0.29
bird,"2377",410.43,915.8,557.23,1004.99,0.7
bird,"2377",880.11,753.71,1001.73,869.99,0.65
bird,"2377",1005.99,904.02,1158.35,1004.38,0.62
bird,"2377",1773.39,897.88,1848.35,984.77,0.56
bird,"2377",797.78,899.02,863.81,980.76,0.55
bird,"2377",768.11,677.28,874.58,762.56,0.52
bird,"2377",1527.92,714.98,1608.01,808.59,0.5
bird,"2377",1376.64,755.77,1452.53,832.6,0.5
bird,"2377",1843.06,750.52,1907.89,819.03,0.5
bird,"2377",343.71,868.5,407.98,947.97,0.49
bird,"2377",436.69,832.91,523.91,898.63,0.47
bird,"2377",183.84,887.08,283.32,973.34,0.45
bird,"2377",1855.07,952.86,1920.0,1024.7,0.44
bird,"2377",1656.55,656.24,1720.4,736.13,0.41
bird,"2377",1162.12,814.38,1307.67,921.99,0.4
bird,"2377",667.85,857.35,781.53,929.75,0.39
bird,"2377",104.03,814.03,271.71,899.13,0.34
bird,"2377",360.17,714.87,497.77,790.11,0.33
bird,"2377",1239.33,621.62,1310.0,687.33,0.29
bird,"2377",100.02,698.89,179.09,806.01,0.28
bird,"2377",1739.37,638.22,1792.86,707.8,0.28
bird,"2377",1076.77,827.72,1164.53,902.14,0.27
bird,"2419",875.65,755.26,1005.22,869.98,0.68
bird,"2419",417.57,916.1,557.53,1005.13,0.63
bird,"2419",1003.98,902.78,1155.01,1004.04,0.59
bird,"2419",798.82,897.73,864.9,981.63,0.54
bird,"2419",341.85,867.35,406.93,944.56,0.53
bird,"2419",184.39,886.1,285.13,974.02,0.5
bird,"2419",1773.47,899.35,1853.56,986.52,0.5
bird,"2419",436.44,833.73,523.1,898.47,0.46
bird,"2419",1848.58,950.94,1919.74,1023.96,0.45
bird,"2419",761.22,679.76,876.26,761.86,0.44
bird,"2419",1154.8,814.65,1310.31,922.68,0.44
bird,"2419",1530.93,723.16,1618.82,812.88,0.44
bird,"2419",1376.7,756.03,1452.1,831.84,0.43
bird,"2419",1842.1,749.09,1908.49,819.01,0.41
bird,"2419",1658.23,662.96,1725.07,737.86,0.41
bird,"2419",113.56,810.96,285.79,892.51,0.38
bird,"2419",101.01,700.81,178.81,803.81,0.31
bird,"2419",650.63,855.3,777.01,930.9,0.3
bird,"2419",180.77,811.19,279.08,875.05,0.28
bird,"2419",104.67,820.36,197.38,900.21,0.26
bird,"2461",869.63,755.35,1008.08,869.55,0.68
bird,"2461",1004.16,905.03,1156.79,1003.28,0.61
bird,"2461",415.12,912.95,550.51,1004.97,0.59
bird,"2461",798.63,892.65,864.98,981.24,0.59
bird,"2461",342.0,866.94,408.22,951.97,0.55
bird,"2461",1535.96,718.54,1642.2,816.8,0.55
bird,"2461",185.8,886.51,284.41,975.02,0.51
bird,"2461",437.0,833.84,518.82,898.33,0.47
bird,"2461",758.28,676.95,876.3,760.85,0.46
bird,"2461",1153.85,821.79,1305.1,925.4,0.44
bird,"2461",1773.05,901.13,1858.79,986.88,0.43
bird,"2461",1377.36,757.54,1454.21,832.38,0.41
bird,"2461",191.02,810.54,275.79,872.77,0.39
bird,"2461",1656.3,662.42,1728.41,738.49,0.38
bird,"2461",1848.31,949.48,1919.56,1024.05,0.35
bird,"2461",105.64,816.59,208.87,901.05,0.35
bird,"2461",100.99,696.43,176.41,812.26,0.34
bird,"2461",646.02,858.96,764.85,931.14,0.33
bird,"2461",1840.17,747.11,1908.81,820.32,0.29
bird,"2461",837.66,620.72,894.01,669.41,0.29
bird,"2461",999.38,826.04,1069.04,920.53,0.26
bird,"2461",1116.3,547.44,1216.55,591.76,0.26
bird,"250",755.65,840.42,824.39,924.5,0.59
bird,"250",1009.1,904.04,1149.53,1003.56,0.57
bird,"250",852.24,879.96,959.81,958.63,0.55
bird,"250",470.66,856.81,588.25,966.69,0.54
bird,"250",1803.08,949.73,1915.54,1048.52,0.53
bird,"250",374.08,877.2,456.51,956.82,0.52
bird,"250",69.87,712.9,144.1,777.48,0.51
bird,"250",354.24,743.81,495.52,809.71,0.51
bird,"250",253.76,872.31,341.73,950.93,0.5
bird,"250",516.73,702.29,601.02,781.72,0.49
bird,"250",71.03,816.14,200.94,882.89,0.49
bird,"250",682.63,798.59,766.58,877.69,0.49
bird,"250",1478.64,826.09,1599.55,898.26,0.47
bird,"250",1792.29,711.39,1920.0,812.7,0.47
bird,"250",1469.01,741.81,1576.23,811.97,0.47
bird,"250",789.99,704.85,909.95,791.2,0.46
bird,"250",0.0,746.33,77.1,833.85,0.44
bird,"250",572.99,802.91,634.46,877.08,0.43
bird,"250",977.64,815.24,1043.07,892.06,0.4
bird,"250",1702.59,883.1,1779.73,960.9,0.39
bird,"250",1644.28,1023.94,1805.52,1080.0,0.38
bird,"250",340.92,637.13,433.16,705.38,0.37
bird,"250",1193.67,830.92,1348.19,923.16,0.36
bird,"250",172.47,819.09,287.16,902.94,0.35
bird,"250",1087.9,846.59,1160.5,928.65,0.32
bird,"250",1457.32,621.74,1505.5,696.2,0.3
bird,"250",456.24,836.54,549.86,895.15,0.3
bird,"250",649.88,725.57,766.87,791.16,0.26
bird,"250",1660.22,717.21,1740.51,784.22,0.26
bird,"2502",798.22,891.63,864.46,984.01,0.67
bird,"2502",413.88,909.83,547.79,1004.48,0.63
bird,"2502",868.9,755.58,1011.23,870.05,0.61
bird,"2502",1533.07,716.84,1644.42,813.84,0.6
bird,"2502",343.33,867.06,406.81,952.44,0.6
bird,"2502",184.87,882.9,291.97,975.84,0.53
bird,"2502",1006.7,904.16,1154.79,1002.06,0.52
bird,"2502",435.89,834.21,518.2,900.06,0.5
bird,"2502",757.21,676.32,874.12,761.33,0.43
bird,"2502",1773.13,907.52,1860.27,987.43,0.42
bird,"2502",104.85,816.67,236.29,900.56,0.37
bird,"2502",190.83,811.17,270.58,875.82,0.37
bird,"2502",94.95,697.54,178.02,808.01,0.37
bird,"2502",1852.54,951.42,1920.0,1024.26,0.37
bird,"2502",646.44,860.19,762.13,931.17,0.35
bird,"2502",1154.31,832.66,1300.5,925.51,0.35
bird,"2502",1117.65,547.73,1212.93,591.68,0.34
bird,"2502",1377.73,758.86,1453.73,831.82,0.34
bird,"2502",1658.63,662.75,1729.31,737.84,0.33
bird,"2502",1840.89,747.55,1909.02,820.01,0.31
bird,"2502",699.4,793.33,797.42,923.58,0.3
bird,"2544",413.15,907.0,544.67,1005.28,0.65
bird,"2544",343.27,867.65,404.58,953.93,0.64
bird,"2544",866.58,754.33,1008.74,871.54,0.62
bird,"2544",1536.8,719.05,1653.95,811.75,0.59
bird,"2544",798.43,891.29,864.81,980.49,0.58
bird,"2544",1005.25,900.69,1148.97,1000.24,0.5
bird,"2544",186.57,886.25,283.94,973.17,0.49
bird,"2544",1771.43,906.49,1859.82,986.85,0.49
bird,"2544",434.21,834.64,514.77,897.96,0.46
bird,"2544",1154.69,822.59,1300.32,924.71,0.43
bird,"2544",706.3,788.76,805.27,921.08,0.41
bird,"2544",1377.14,760.52,1453.43,830.73,0.4
bird,"2544",1849.73,954.02,1920.0,1024.52,0.39
bird,"2544",93.94,696.77,179.02,810.03,0.38
bird,"2544",101.47,816.62,240.42,901.57,0.35
bird,"2544",1117.09,549.61,1210.12,590.93,0.33
bird,"2544",1840.62,749.01,1909.55,820.33,0.33
bird,"2544",751.62,676.29,864.58,760.12,0.32
bird,"2544",646.91,863.49,760.54,929.65,0.3
bird,"2544",1661.83,662.23,1731.36,738.63,0.3
bird,"2544",183.13,814.94,269.72,875.24,0.28
bird,"2544",1151.06,626.69,1193.75,700.41,0.25
bird,"2586",410.95,908.18,540.7,1004.64,0.69
bird,"2586",861.87,752.09,997.91,872.91,0.66
bird,"2586",799.16,890.39,865.83,975.25,0.65
bird,"2586",341.37,870.27,402.61,955.57,0.65
bird,"2586",1551.24,719.14,1656.32,809.87,0.58
bird,"2586",1006.13,899.69,1149.68,1001.39,0.57
bird,"2586",182.69,887.22,279.74,973.94,0.49
bird,"2586",431.54,834.27,514.9,899.02,0.49
bird,"2586",1770.9,909.9,1860.48,987.83,0.47
bird,"2586",1377.52,760.86,1452.67,830.82,0.44
bird,"2586",1115.36,550.49,1205.09,591.05,0.42
bird,"2586",1150.69,820.6,1305.75,918.91,0.41
bird,"2586",1841.37,750.54,1910.29,819.71,0.37
bird,"2586",647.51,863.2,751.11,929.45,0.35
bird,"2586",706.8,788.71,807.12,903.17,0.34
bird,"2586",89.49,699.18,176.37,810.62,0.33
bird,"2586",255.25,629.32,324.9,700.6,0.32
bird,"2586",87.82,816.34,224.15,902.57,0.32
bird,"2586",177.24,811.39,269.22,875.73,0.3
bird,"2586",898.5,638.02,978.47,716.47,0.28
bird,"2586",1663.01,663.56,1731.68,740.47,0.26
bird,"2586",342.83,665.68,398.05,731.21,0.25
bird,"2628",410.07,910.74,537.6,1004.36,0.71
bird,"2628",855.77,755.44,991.42,874.71,0.67
bird,"2628",339.23,869.94,400.3,954.6,0.63
bird,"2628",1005.59,899.66,1154.04,1003.77,0.62
bird,"2628",799.61,892.04,866.03,973.33,0.61
bird,"2628",425.33,835.0,510.66,903.68,0.55
bird,"2628",1548.75,716.49,1662.61,809.39,0.53
bird,"2628",181.15,888.03,283.13,974.78,0.5
bird,"2628",645.25,864.32,755.12,933.34,0.46
bird,"2628",1840.43,750.87,1910.65,819.53,0.45
bird,"2628",1110.87,550.93,1201.5,592.65,0.41
bird,"2628",1377.24,758.76,1452.73,830.78,0.41
bird,"2628",1154.87,824.03,1318.39,918.03,0.38
bird,"2628",1788.33,700.05,1844.72,793.12,0.36
bird,"2628",1774.25,911.45,1866.9,987.36,0.36
bird,"2628",892.63,638.2,978.01,720.02,0.34
bird,"2628",87.83,705.87,174.28,810.37,0.31
bird,"2628",89.03,814.99,204.23,903.25,0.3
bird,"2628",703.51,794.7,807.21,906.09,0.3
bird,"2628",1854.83,956.69,1919.82,1027.85,0.28
bird,"2628",1151.65,623.81,1194.04,698.87,0.28
bird,"2628",1527.61,693.94,1622.65,789.27,0.27
bird,"2628",177.86,803.87,272.91,874.88,0.27
bird,"2628",1665.9,657.54,1731.14,740.74,0.27
bird,"2628",253.02,629.29,317.32,702.07,0.26
bird,"2669",406.08,912.34,535.63,1006.43,0.7
bird,"2669",337.75,867.59,399.46,951.63,0.64
